episode,timestamp,eps,alphaCap,total_reward,win,steps,episode_duration_s,q_max,q_mean
268,2026-05-12T21:15:32.575,0.526300,0.000993,0.400000,0,2,1.071,2.113744,-0.547859
269,2026-05-12T21:15:36.510,0.526025,0.000993,-2.000000,0,1,3.072,4.119235,-0.588363
270,2026-05-12T21:15:40.499,0.525750,0.000993,-1.600000,0,1,3.053,4.144248,-0.592916
271,2026-05-12T21:15:44.534,0.525475,0.000993,-1.600000,0,1,3.242,4.153312,-0.597271
272,2026-05-12T21:15:46.420,0.525200,0.000993,0.800000,0,2,1.075,2.265146,-0.559347
273,2026-05-12T21:15:48.266,0.524925,0.000993,0.400000,0,2,1.059,2.329349,-0.565658
274,2026-05-12T21:15:51.950,0.524650,0.000993,-1.600000,0,1,2.861,4.339936,-0.620411
275,2026-05-12T21:15:53.867,0.524375,0.000993,0.800000,0,2,1.085,2.149796,-0.573935
276,2026-05-12T21:15:57.803,0.524100,0.000993,-2.000000,0,1,3.134,4.515723,-0.636149
277,2026-05-12T21:16:01.795,0.523825,0.000993,-1.600000,0,1,3.172,4.581398,-0.641510
278,2026-05-12T21:16:03.690,0.523550,0.000993,0.800000,0,2,1.097,2.223024,-0.586379
279,2026-05-12T21:16:07.507,0.523275,0.000993,-1.600000,0,1,3.018,4.764222,-0.656337
280,2026-05-12T21:16:09.331,0.523000,0.000993,0.800000,0,2,1.055,2.292302,-0.595229
281,2026-05-12T21:16:13.134,0.522725,0.000993,-1.600000,0,1,3.015,4.913586,-0.669693
282,2026-05-12T21:16:17.049,0.522450,0.000992,-1.600000,0,1,3.126,4.973019,-0.674363
283,2026-05-12T21:16:20.952,0.522175,0.000992,-1.600000,0,1,3.065,5.026705,-0.678747
284,2026-05-12T21:16:24.932,0.521900,0.000992,-1.600000,0,1,3.172,5.078364,-0.682972
285,2026-05-12T21:16:28.799,0.521625,0.000992,-1.600000,0,1,3.044,5.122266,-0.687087
286,2026-05-12T21:16:30.731,0.521350,0.000992,0.800000,0,2,1.111,2.227412,-0.615703
287,2026-05-12T21:16:32.599,0.521075,0.000992,0.800000,0,2,1.057,2.246696,-0.619913
288,2026-05-12T21:16:36.520,0.520800,0.000992,-1.600000,0,1,3.109,5.261977,-0.702708
289,2026-05-12T21:16:40.172,0.520525,0.000992,-1.600000,0,1,2.850,5.278885,-0.704686
290,2026-05-12T21:16:44.455,0.520250,0.000992,-1.600000,0,1,3.445,5.291017,-0.706401
291,2026-05-12T21:16:48.922,0.519975,0.000992,-1.600000,0,1,3.243,5.303689,-0.708098
292,2026-05-12T21:16:52.773,0.519700,0.000992,-1.600000,0,1,2.883,5.315719,-0.709365
293,2026-05-12T21:16:54.675,0.519425,0.000992,0.800000,0,2,1.101,2.106960,-0.627685
294,2026-05-12T21:16:56.541,0.519150,0.000992,0.400000,0,2,1.055,2.060666,-0.629478
295,2026-05-12T21:16:58.413,0.518875,0.000992,0.800000,0,2,1.069,2.007465,-0.631886
296,2026-05-12T21:17:02.281,0.518600,0.000992,-1.600000,0,1,3.045,5.360515,-0.719137
297,2026-05-12T21:17:04.171,0.518325,0.000992,0.400000,0,2,1.082,1.970565,-0.635969
298,2026-05-12T21:17:06.021,0.518050,0.000992,0.800000,0,2,1.035,1.969553,-0.639176
299,2026-05-12T21:17:07.967,0.517775,0.000992,0.800000,0,2,1.117,1.976303,-0.643301
300,2026-05-12T21:17:11.974,0.517500,0.000992,-1.600000,0,1,3.128,5.337768,-0.730913
301,2026-05-12T21:17:15.635,0.517225,0.000992,-1.600000,0,1,2.822,5.324883,-0.732593
302,2026-05-12T21:17:17.539,0.516950,0.000992,0.800000,0,2,1.099,2.021700,-0.649830
303,2026-05-12T21:17:19.554,0.516675,0.000992,0.800000,0,2,1.144,2.046478,-0.652300
304,2026-05-12T21:17:21.503,0.516400,0.000992,0.800000,0,2,1.090,2.062186,-0.654558
305,2026-05-12T21:17:23.400,0.516125,0.000992,0.800000,0,2,1.080,2.077489,-0.657585
306,2026-05-12T21:17:25.372,0.515850,0.000992,0.800000,0,2,1.114,2.092529,-0.661486
307,2026-05-12T21:17:29.083,0.515575,0.000992,-2.000000,0,1,2.871,5.178739,-0.746571
308,2026-05-12T21:17:30.992,0.515300,0.000992,0.800000,0,2,1.108,1.988929,-0.667855
309,2026-05-12T21:17:32.932,0.515025,0.000992,0.800000,0,2,1.096,1.992561,-0.672580
310,2026-05-12T21:17:36.771,0.514750,0.000992,-1.600000,0,1,3.053,5.114858,-0.754477
311,2026-05-12T21:17:38.668,0.514475,0.000992,0.800000,0,2,1.073,1.804189,-0.678039
312,2026-05-12T21:17:42.517,0.514200,0.000992,-1.600000,0,1,3.065,5.039775,-0.758927
313,2026-05-12T21:17:46.357,0.513925,0.000992,-1.600000,0,1,3.030,5.013446,-0.760285
314,2026-05-12T21:17:48.378,0.513650,0.000992,0.800000,0,2,1.153,1.827843,-0.684145
315,2026-05-12T21:17:52.334,0.513375,0.000992,-1.600000,0,1,3.086,4.934982,-0.765498
316,2026-05-12T21:17:54.183,0.513100,0.000992,0.800000,0,2,1.052,1.852534,-0.691023
317,2026-05-12T21:17:57.800,0.512825,0.000992,-1.600000,0,1,2.830,4.873118,-0.771902
318,2026-05-12T21:18:01.752,0.512550,0.000992,-1.600000,0,1,3.167,4.859328,-0.774160
319,2026-05-12T21:18:03.702,0.512275,0.000991,0.800000,0,2,1.115,1.902410,-0.698797
320,2026-05-12T21:18:07.685,0.512000,0.000991,-1.600000,0,1,3.172,4.844244,-0.781314
321,2026-05-12T21:18:11.668,0.511725,0.000991,-1.600000,0,1,3.147,4.846244,-0.784406
322,2026-05-12T21:18:15.217,0.511450,0.000991,-2.000000,0,1,2.734,4.851521,-0.787181
323,2026-05-12T21:18:17.062,0.511175,0.000991,0.800000,0,2,1.047,1.766466,-0.712032
324,2026-05-12T21:18:18.890,0.510900,0.000991,0.800000,0,2,1.064,1.742409,-0.716832
325,2026-05-12T21:18:20.777,0.510625,0.000991,0.400000,0,2,1.061,1.720996,-0.723245
326,2026-05-12T21:18:22.683,0.510350,0.000991,0.800000,0,2,1.080,1.696430,-0.730781
327,2026-05-12T21:18:26.503,0.510075,0.000991,-1.600000,0,1,3.020,4.952910,-0.817591
328,2026-05-12T21:18:30.348,0.509800,0.000991,-1.600000,0,1,3.042,4.959045,-0.820845
329,2026-05-12T21:18:32.172,0.509525,0.000991,0.800000,0,2,1.028,1.629413,-0.742505
330,2026-05-12T21:18:34.093,0.509250,0.000991,0.800000,0,2,1.080,1.597763,-0.747475
331,2026-05-12T21:18:38.193,0.508975,0.000991,-1.600000,0,1,3.269,4.957551,-0.835252
332,2026-05-12T21:18:42.323,0.508700,0.000991,-1.600000,0,1,3.084,4.953587,-0.838658
333,2026-05-12T21:18:46.462,0.508425,0.000991,-1.600000,0,1,3.066,4.948467,-0.841833
334,2026-05-12T21:18:48.876,0.508150,0.000991,0.400000,0,2,1.338,1.544511,-0.763958
335,2026-05-12T21:18:50.860,0.507875,0.000991,0.400000,0,2,1.154,1.571548,-0.769559
336,2026-05-12T21:18:54.686,0.507600,0.000991,-1.600000,0,1,2.882,4.928917,-0.855367
337,2026-05-12T21:18:56.642,0.507325,0.000991,0.800000,0,2,1.095,1.529927,-0.777234
338,2026-05-12T21:19:00.540,0.507050,0.000991,-1.600000,0,1,3.020,4.916071,-0.862418
339,2026-05-12T21:19:02.443,0.506775,0.000991,0.800000,0,2,1.072,1.522633,-0.787081
340,2026-05-12T21:19:06.310,0.506500,0.000991,-1.600000,0,1,3.054,4.923430,-0.870927
341,2026-05-12T21:19:10.320,0.506225,0.000991,-1.600000,0,1,3.208,4.926378,-0.873405
342,2026-05-12T21:19:12.281,0.505950,0.000991,0.800000,0,2,1.078,1.566814,-0.801961
343,2026-05-12T21:19:14.150,0.505675,0.000991,0.900000,0,2,1.058,1.591702,-0.810556
344,2026-05-12T21:19:16.013,0.505400,0.000991,0.800000,0,2,1.079,1.624173,-0.820560
345,2026-05-12T21:19:17.970,0.505125,0.000991,0.800000,0,2,1.123,1.587539,-0.829663
346,2026-05-12T21:19:19.935,0.504850,0.000991,0.800000,0,2,1.142,1.592345,-0.838204
347,2026-05-12T21:19:23.769,0.504575,0.000991,-1.600000,0,1,3.017,4.906773,-0.910482
348,2026-05-12T21:19:25.713,0.504300,0.000991,0.800000,0,2,1.094,1.463988,-0.851157
349,2026-05-12T21:19:27.666,0.504025,0.000991,0.800000,0,2,1.144,1.455116,-0.859522
350,2026-05-12T21:19:31.501,0.503750,0.000991,-1.600000,0,1,3.001,4.919459,-0.924533
351,2026-05-12T21:19:35.152,0.503475,0.000991,-1.600000,0,1,2.831,4.923657,-0.927053
352,2026-05-12T21:19:37.042,0.503200,0.000991,0.800000,0,2,1.089,1.428870,-0.873957
353,2026-05-12T21:19:39.007,0.502925,0.000991,0.800000,0,2,1.102,1.415655,-0.881140
354,2026-05-12T21:19:40.973,0.502650,0.000991,0.800000,0,2,1.126,1.396320,-0.887527
355,2026-05-12T21:19:44.735,0.502375,0.000991,-1.600000,0,1,2.978,4.929907,-0.941086
356,2026-05-12T21:19:48.598,0.502100,0.000991,-1.600000,0,1,3.068,4.927337,-0.942941
357,2026-05-12T21:19:50.477,0.501825,0.000990,0.800000,0,2,1.109,1.428987,-0.902682
358,2026-05-12T21:19:52.349,0.501550,0.000990,0.800000,0,2,1.060,1.463423,-0.911260
359,2026-05-12T21:19:56.002,0.501275,0.000990,-1.600000,0,1,2.855,4.936419,-0.955676
360,2026-05-12T21:19:58.343,0.501000,0.000990,0.800000,0,2,1.216,1.437374,-0.920338
361,2026-05-12T21:20:00.608,0.500725,0.000990,0.400000,0,2,1.363,1.470228,-0.926539
362,2026-05-12T21:20:02.543,0.500450,0.000990,0.800000,0,2,1.124,1.503323,-0.934325
363,2026-05-12T21:20:06.508,0.500175,0.000990,-1.000000,0,1,3.091,4.929586,-0.977513
364,2026-05-12T21:20:08.446,0.499900,0.000990,0.800000,0,2,1.148,1.549827,-0.944693
365,2026-05-12T21:20:12.421,0.499625,0.000990,-1.600000,0,1,3.153,4.927779,-0.986442
366,2026-05-12T21:20:16.434,0.499350,0.000990,-1.000000,0,1,3.163,4.927697,-0.988658
367,2026-05-12T21:20:20.085,0.499075,0.000990,-1.600000,0,1,2.825,4.926854,-0.990315
368,2026-05-12T21:20:21.981,0.498800,0.000990,0.800000,0,2,1.063,1.438741,-0.954919
369,2026-05-12T21:20:25.695,0.498525,0.000990,-1.600000,0,1,2.882,4.930261,-0.994737
370,2026-05-12T21:20:27.586,0.498250,0.000990,0.800000,0,2,1.091,1.447593,-0.959066
371,2026-05-12T21:20:31.274,0.497975,0.000990,-2.000000,0,1,2.866,4.932357,-0.998629
372,2026-05-12T21:20:34.919,0.497700,0.000990,-1.600000,0,1,2.843,4.931506,-0.999775
373,2026-05-12T21:20:38.906,0.497425,0.000990,-1.500000,0,1,3.146,4.929522,-1.000383
374,2026-05-12T21:20:42.557,0.497150,0.000990,-1.600000,0,1,2.847,4.927031,-1.000872
375,2026-05-12T21:20:44.478,0.496875,0.000990,0.800000,0,2,1.105,1.462887,-0.967120
376,2026-05-12T21:20:46.367,0.496600,0.000990,0.800000,0,2,1.070,1.469669,-0.969071
377,2026-05-12T21:20:48.275,0.496325,0.000990,0.800000,0,2,1.089,1.476471,-0.971532
378,2026-05-12T21:20:51.916,0.496050,0.000990,-1.600000,0,1,2.847,4.918155,-1.000514
379,2026-05-12T21:20:53.816,0.495775,0.000990,0.800000,0,2,1.050,1.485129,-0.976078
380,2026-05-12T21:20:55.807,0.495500,0.000990,0.800000,0,2,1.132,1.488638,-0.980830
381,2026-05-12T21:20:58.190,0.495225,0.000990,0.800000,0,2,1.344,1.492893,-0.984923
382,2026-05-12T21:21:00.594,0.494950,0.000990,0.800000,0,2,1.368,1.498739,-0.991145
383,2026-05-12T21:21:04.744,0.494675,0.000990,-1.600000,0,1,3.156,4.932844,-1.010607
384,2026-05-12T21:21:06.849,0.494400,0.000990,0.800000,0,2,1.106,1.504729,-1.000750
385,2026-05-12T21:21:10.829,0.494125,0.000990,-1.600000,0,1,3.142,4.939767,-1.015235
386,2026-05-12T21:21:12.685,0.493850,0.000990,0.800000,0,2,1.022,1.508783,-1.008520
387,2026-05-12T21:21:16.586,0.493575,0.000990,-1.600000,0,1,3.070,4.941939,-1.018677
388,2026-05-12T21:21:20.465,0.493300,0.000990,-1.600000,0,1,3.071,4.941566,-1.019925
389,2026-05-12T21:21:24.136,0.493025,0.000990,-1.600000,0,1,2.841,4.939954,-1.020941
390,2026-05-12T21:21:26.056,0.492750,0.000990,0.800000,0,2,1.081,1.515243,-1.021856
391,2026-05-12T21:21:27.935,0.492475,0.000990,0.800000,0,2,1.068,1.516984,-1.028883
392,2026-05-12T21:21:31.752,0.492200,0.000990,-2.000000,0,1,2.960,4.942351,-1.027861
393,2026-05-12T21:21:35.667,0.491925,0.000990,-1.600000,0,1,3.073,4.944510,-1.029330
394,2026-05-12T21:21:37.606,0.491650,0.000989,0.800000,0,2,1.108,1.519954,-1.039479
395,2026-05-12T21:21:41.268,0.491375,0.000989,-1.600000,0,1,2.834,4.951721,-1.034154
396,2026-05-12T21:21:45.142,0.491100,0.000989,-1.600000,0,1,3.058,4.951258,-1.035631
397,2026-05-12T21:21:49.052,0.490825,0.000989,-2.000000,0,1,3.071,4.953381,-1.037162
398,2026-05-12T21:21:51.209,0.490550,0.000989,0.800000,0,2,1.147,1.554261,-1.048015
399,2026-05-12T21:21:53.104,0.490275,0.000989,0.800000,0,2,1.069,1.571170,-1.052536
400,2026-05-12T21:21:56.783,0.490000,0.000989,-1.600000,0,1,2.829,4.950113,-1.046721
401,2026-05-12T21:21:58.798,0.489725,0.000989,0.400000,0,2,1.182,1.591717,-1.062140
402,2026-05-12T21:22:01.332,0.489450,0.000989,0.800000,0,2,1.717,1.603578,-1.068558
403,2026-05-12T21:22:03.515,0.489175,0.000989,0.800000,0,2,1.094,1.619677,-1.074886
404,2026-05-12T21:22:05.449,0.488900,0.000989,0.800000,0,2,1.136,1.630353,-1.081963
405,2026-05-12T21:22:07.416,0.488625,0.000989,0.800000,0,2,1.193,1.641104,-1.088185
406,2026-05-12T21:22:09.444,0.488350,0.000989,1.400000,0,2,1.171,1.650800,-1.092844
407,2026-05-12T21:22:13.404,0.488075,0.000989,-1.600000,0,1,3.076,4.831330,-1.070140
408,2026-05-12T21:22:15.343,0.487800,0.000989,0.800000,0,2,1.124,1.661979,-1.097103
409,2026-05-12T21:22:17.274,0.487525,0.000989,0.800000,0,2,1.117,1.664638,-1.101614
410,2026-05-12T21:22:21.134,0.487250,0.000989,-2.000000,0,1,3.054,4.451816,-1.070213
411,2026-05-12T21:22:23.018,0.486975,0.000989,0.800000,0,2,1.082,1.669415,-1.107093
412,2026-05-12T21:22:26.883,0.486700,0.000989,-1.600000,0,1,3.082,4.337459,-1.072372
413,2026-05-12T21:22:30.848,0.486425,0.000989,-1.600000,0,1,3.175,4.327438,-1.073629
414,2026-05-12T21:22:34.600,0.486150,0.000989,-1.600000,0,1,2.951,4.335346,-1.074821
415,2026-05-12T21:22:36.466,0.485875,0.000989,0.800000,0,2,1.048,1.687590,-1.117298
416,2026-05-12T21:22:40.114,0.485600,0.000989,-1.600000,0,1,2.839,4.423882,-1.079253
417,2026-05-12T21:22:43.974,0.485325,0.000989,-1.600000,0,1,3.050,4.465406,-1.080608
418,2026-05-12T21:22:47.895,0.485050,0.000989,-1.600000,0,1,3.084,4.507978,-1.081467
419,2026-05-12T21:22:49.884,0.484775,0.000989,0.800000,0,2,1.144,1.700320,-1.124100
420,2026-05-12T21:22:51.776,0.484500,0.000989,0.800000,0,2,1.079,1.707731,-1.127405
421,2026-05-12T21:22:53.660,0.484225,0.000989,1.400000,0,2,1.091,1.712119,-1.130788
422,2026-05-12T21:22:55.565,0.483950,0.000989,0.800000,0,2,1.091,1.715060,-1.135123
423,2026-05-12T21:22:59.719,0.483675,0.000989,-1.600000,0,1,3.309,4.633947,-1.086709
424,2026-05-12T21:23:03.806,0.483400,0.000989,-2.000000,0,1,3.161,4.617922,-1.086987
425,2026-05-12T21:23:05.746,0.483125,0.000989,0.400000,0,2,1.107,1.730895,-1.147542
426,2026-05-12T21:23:09.664,0.482850,0.000989,-1.600000,0,1,3.058,4.563166,-1.088274
427,2026-05-12T21:23:11.572,0.482575,0.000989,0.800000,0,2,1.093,1.750239,-1.158775
428,2026-05-12T21:23:13.548,0.482300,0.000989,0.800000,0,2,1.179,1.763123,-1.166797
429,2026-05-12T21:23:15.584,0.482025,0.000989,0.800000,0,2,1.125,1.774788,-1.174123
430,2026-05-12T21:23:19.340,0.481750,0.000989,-1.600000,0,1,2.869,4.528174,-1.096774
431,2026-05-12T21:23:21.235,0.481475,0.000989,0.800000,0,2,1.071,1.786793,-1.183787
432,2026-05-12T21:23:23.105,0.481200,0.000988,0.800000,0,2,1.058,1.791297,-1.189315
433,2026-05-12T21:23:25.079,0.480925,0.000988,0.800000,0,2,1.157,1.795562,-1.195011
434,2026-05-12T21:23:27.008,0.480650,0.000988,0.800000,0,2,1.074,1.797989,-1.200072
435,2026-05-12T21:23:29.230,0.480375,0.000988,0.800000,0,2,1.282,1.800593,-1.205016
436,2026-05-12T21:23:33.171,0.480100,0.000988,-1.600000,0,1,3.065,4.565907,-1.114437
437,2026-05-12T21:23:37.162,0.479825,0.000988,-1.600000,0,1,3.140,4.565882,-1.116077
438,2026-05-12T21:23:41.075,0.479550,0.000988,-1.600000,0,1,3.103,4.565260,-1.117298
439,2026-05-12T21:23:45.049,0.479275,0.000988,-1.600000,0,1,3.136,4.564384,-1.118300
440,2026-05-12T21:23:48.954,0.479000,0.000988,-1.600000,0,1,3.071,4.561769,-1.118503
441,2026-05-12T21:23:50.864,0.478725,0.000988,0.800000,0,2,1.113,1.797277,-1.222900
442,2026-05-12T21:23:52.839,0.478450,0.000988,0.800000,0,2,1.126,1.793909,-1.226970
443,2026-05-12T21:23:56.571,0.478175,0.000988,-1.600000,0,1,2.922,4.550677,-1.120629
444,2026-05-12T21:24:00.700,0.477900,0.000988,-1.600000,0,1,3.286,4.552127,-1.120965
445,2026-05-12T21:24:02.697,0.477625,0.000988,0.800000,0,2,1.144,1.791117,-1.237964
446,2026-05-12T21:24:06.702,0.477350,0.000988,-1.600000,0,1,3.182,4.568006,-1.124027
447,2026-05-12T21:24:10.543,0.477075,0.000988,-1.600000,0,1,2.896,4.573825,-1.126039
448,2026-05-12T21:24:12.515,0.476800,0.000988,0.800000,0,2,1.131,1.798159,-1.255341
449,2026-05-12T21:24:16.207,0.476525,0.000988,-1.600000,0,1,2.860,4.579479,-1.131631
450,2026-05-12T21:24:19.835,0.476250,0.000988,-1.600000,0,1,2.821,4.578512,-1.133024
451,2026-05-12T21:24:23.742,0.475975,0.000988,-1.600000,0,1,3.030,4.576252,-1.134061
452,2026-05-12T21:24:25.702,0.475700,0.000988,0.800000,0,2,1.115,1.805759,-1.271937
453,2026-05-12T21:24:27.708,0.475425,0.000988,0.800000,0,2,1.186,1.808922,-1.277538
454,2026-05-12T21:24:29.637,0.475150,0.000988,0.800000,0,2,1.116,1.809623,-1.282169
455,2026-05-12T21:24:33.734,0.474875,0.000988,-1.600000,0,1,3.275,4.539115,-1.136094
456,2026-05-12T21:24:38.588,0.474600,0.000988,-1.600000,0,1,4.040,4.536566,-1.135864
457,2026-05-12T21:24:40.551,0.474325,0.000988,0.800000,0,2,1.118,1.816123,-1.292447
458,2026-05-12T21:24:42.495,0.474050,0.000988,0.800000,0,2,1.128,1.819670,-1.298528
459,2026-05-12T21:24:44.509,0.473775,0.000988,0.800000,0,2,1.109,1.826488,-1.304934
460,2026-05-12T21:24:48.428,0.473500,0.000988,-1.600000,0,1,3.115,4.572623,-1.140927
461,2026-05-12T21:24:50.330,0.473225,0.000988,0.800000,0,2,1.077,1.840968,-1.316608
462,2026-05-12T21:24:52.248,0.472950,0.000988,0.800000,0,2,1.100,1.845368,-1.325018
463,2026-05-12T21:24:54.173,0.472675,0.000988,0.400000,0,2,1.093,1.849174,-1.332754
464,2026-05-12T21:24:56.016,0.472400,0.000988,0.800000,0,2,1.063,1.853981,-1.340878
465,2026-05-12T21:24:57.947,0.472125,0.000988,0.800000,0,2,1.113,1.861656,-1.348638
466,2026-05-12T21:25:01.560,0.471850,0.000988,-1.600000,0,1,2.748,4.557518,-1.152816
467,2026-05-12T21:25:05.428,0.471575,0.000988,-1.600000,0,1,3.046,4.557277,-1.153972
468,2026-05-12T21:25:07.341,0.471300,0.000988,0.800000,0,2,1.075,1.870117,-1.362864
469,2026-05-12T21:25:11.468,0.471025,0.000987,-2.000000,0,1,3.269,4.559099,-1.156942
470,2026-05-12T21:25:13.401,0.470750,0.000987,0.800000,0,2,1.104,1.875690,-1.370323
471,2026-05-12T21:25:17.287,0.470475,0.000987,-1.600000,0,1,3.002,4.556817,-1.159343
472,2026-05-12T21:25:21.169,0.470200,0.000987,-1.600000,0,1,3.051,4.555151,-1.160200
473,2026-05-12T21:25:23.037,0.469925,0.000987,0.400000,0,2,1.061,1.898275,-1.377957
474,2026-05-12T21:25:25.101,0.469650,0.000987,0.400000,0,2,1.241,1.910317,-1.384381
475,2026-05-12T21:25:27.238,0.469375,0.000987,0.800000,0,2,1.153,1.922558,-1.391043
476,2026-05-12T21:25:29.303,0.469100,0.000987,0.800000,0,2,1.072,1.936276,-1.397104
477,2026-05-12T21:25:33.228,0.468825,0.000987,-1.000000,0,1,3.049,4.547802,-1.168352
478,2026-05-12T21:25:35.191,0.468550,0.000987,0.400000,0,2,1.125,1.956922,-1.404335
479,2026-05-12T21:25:37.114,0.468275,0.000987,0.800000,0,2,1.082,1.971844,-1.410674
480,2026-05-12T21:25:40.753,0.468000,0.000987,-1.600000,0,1,2.830,4.561303,-1.173143
481,2026-05-12T21:25:42.624,0.467725,0.000987,0.400000,0,2,1.053,2.004505,-1.422291
482,2026-05-12T21:25:44.532,0.467450,0.000987,0.800000,0,2,1.067,2.028093,-1.430319
483,2026-05-12T21:25:48.202,0.467175,0.000987,-1.600000,0,1,2.840,4.571433,-1.178119
484,2026-05-12T21:25:51.940,0.466900,0.000987,-1.600000,0,1,2.886,4.572771,-1.179034
485,2026-05-12T21:25:53.854,0.466625,0.000987,0.800000,0,2,1.109,2.066666,-1.445174
486,2026-05-12T21:25:57.718,0.466350,0.000987,-1.600000,0,1,3.040,4.574358,-1.180303
487,2026-05-12T21:25:59.677,0.466075,0.000987,0.800000,0,2,1.130,2.090625,-1.456135
488,2026-05-12T21:26:01.813,0.465800,0.000987,0.800000,0,2,1.168,2.103467,-1.463131
489,2026-05-12T21:26:03.756,0.465525,0.000987,1.400000,0,2,1.111,2.111688,-1.468098
490,2026-05-12T21:26:05.828,0.465250,0.000987,0.800000,0,2,1.253,2.118219,-1.472260
491,2026-05-12T21:26:07.733,0.464975,0.000987,0.800000,0,2,1.112,2.130825,-1.478560
492,2026-05-12T21:26:11.717,0.464700,0.000987,-2.000000,0,1,3.093,4.553375,-1.189721
493,2026-05-12T21:26:15.443,0.464425,0.000987,-1.600000,0,1,2.869,4.557564,-1.191512
494,2026-05-12T21:26:19.118,0.464150,0.000987,-2.000000,0,1,2.860,4.561919,-1.193114
495,2026-05-12T21:26:21.064,0.463875,0.000987,0.800000,0,2,1.121,2.166927,-1.493867
496,2026-05-12T21:26:23.044,0.463600,0.000987,0.800000,0,2,1.099,2.184528,-1.498085
497,2026-05-12T21:26:27.019,0.463325,0.000987,-1.600000,0,1,3.184,4.581300,-1.202484
498,2026-05-12T21:26:30.732,0.463050,0.000987,-2.000000,0,1,2.846,4.580906,-1.205308
499,2026-05-12T21:26:34.845,0.462775,0.000987,-1.600000,0,1,3.161,4.578201,-1.207629
500,2026-05-12T21:26:36.773,0.462500,0.000987,0.800000,0,2,1.113,2.227742,-1.510522
501,2026-05-12T21:26:40.622,0.462225,0.000987,-2.000000,0,1,3.033,4.558008,-1.210906
502,2026-05-12T21:26:44.480,0.461950,0.000987,-1.600000,0,1,3.045,4.550063,-1.211192
503,2026-05-12T21:26:46.394,0.461675,0.000987,0.800000,0,2,1.099,2.249609,-1.514829
504,2026-05-12T21:26:48.341,0.461400,0.000987,0.800000,0,2,1.137,2.253361,-1.516467
505,2026-05-12T21:26:52.367,0.461125,0.000987,-1.600000,0,1,3.193,4.951231,-1.213238
506,2026-05-12T21:26:56.241,0.460850,0.000987,-1.600000,0,1,3.028,5.093602,-1.213993
507,2026-05-12T21:26:58.156,0.460575,0.000986,0.800000,0,2,1.112,2.250995,-1.519096
508,2026-05-12T21:27:00.219,0.460300,0.000986,0.800000,0,2,1.277,2.250837,-1.518996
509,2026-05-12T21:27:04.442,0.460025,0.000986,-1.600000,0,1,3.122,5.469130,-1.212684
510,2026-05-12T21:27:06.368,0.459750,0.000986,0.800000,0,2,1.121,2.256910,-1.517587
511,2026-05-12T21:27:08.311,0.459475,0.000986,0.800000,0,2,1.093,2.261818,-1.516471
512,2026-05-12T21:27:10.199,0.459200,0.000986,0.800000,0,2,1.074,2.264082,-1.516152
513,2026-05-12T21:27:12.129,0.458925,0.000986,0.400000,0,2,1.111,2.265612,-1.516515
514,2026-05-12T21:27:14.092,0.458650,0.000986,0.800000,0,2,1.122,2.261108,-1.517723
515,2026-05-12T21:27:17.969,0.458375,0.000986,-2.000000,0,1,3.048,4.899235,-1.194008
516,2026-05-12T21:27:19.879,0.458100,0.000986,0.400000,0,2,1.095,2.247205,-1.521303
517,2026-05-12T21:27:21.841,0.457825,0.000986,0.400000,0,2,1.104,2.235737,-1.523869
518,2026-05-12T21:27:23.777,0.457550,0.000986,0.400000,0,2,1.099,2.224608,-1.526034
519,2026-05-12T21:27:25.740,0.457275,0.000986,0.400000,0,2,1.108,2.212433,-1.529181
520,2026-05-12T21:27:27.690,0.457000,0.000986,0.800000,0,2,1.120,2.201022,-1.533754
521,2026-05-12T21:27:29.619,0.456725,0.000986,0.900000,0,2,1.085,2.190066,-1.538201
522,2026-05-12T21:27:31.630,0.456450,0.000986,0.400000,0,2,1.163,2.182688,-1.543324
523,2026-05-12T21:27:33.538,0.456175,0.000986,1.400000,0,2,1.079,2.178826,-1.547799
524,2026-05-12T21:27:35.541,0.455900,0.000986,0.400000,0,2,1.136,2.174774,-1.552669
525,2026-05-12T21:27:37.670,0.455625,0.000986,0.800000,0,2,1.210,2.171766,-1.557708
526,2026-05-12T21:27:41.584,0.455350,0.000986,-1.600000,0,1,3.037,5.068851,-1.208752
527,2026-05-12T21:27:43.542,0.455075,0.000986,0.800000,0,2,1.097,2.167031,-1.569580
528,2026-05-12T21:27:45.438,0.454800,0.000986,0.800000,0,2,1.056,2.160877,-1.578478
529,2026-05-12T21:27:51.022,0.454525,0.000986,8.800000,0,3,4.753,2.380778,-1.977964
530,2026-05-12T21:27:52.988,0.454250,0.000986,0.800000,0,2,1.108,2.149150,-1.598772
531,2026-05-12T21:27:54.910,0.453975,0.000986,0.800000,0,2,1.086,2.144819,-1.605109
532,2026-05-12T21:28:00.540,0.453700,0.000986,8.800000,0,3,4.769,2.442026,-2.001390
533,2026-05-12T21:28:04.411,0.453425,0.000986,-2.000000,0,1,3.026,5.091522,-1.235421
534,2026-05-12T21:28:08.399,0.453150,0.000986,-1.600000,0,1,3.135,5.085180,-1.236247
535,2026-05-12T21:28:12.286,0.452875,0.000986,-2.000000,0,1,3.064,5.084118,-1.236936
536,2026-05-12T21:28:16.185,0.452600,0.000986,-2.000000,0,1,3.066,5.089287,-1.238091
537,2026-05-12T21:28:21.739,0.452325,0.000986,7.700000,0,3,4.715,2.437627,-2.026090
538,2026-05-12T21:28:27.209,0.452050,0.000986,7.800000,0,3,4.630,2.527719,-2.036673
